source,target,mor
BDNF,SCN5A,0.312857104472366
BDNF,PRMT2,-0.30980682
BDNF,ATXN7L1,-0.309584733440818
BDNF,RPL27A,-0.309372157397682
BDNF,ETFB,-0.309081866070988
BDNF,PNO1,0.308708516642137
BDNF,PDE7B,-0.307455278015163
BDNF,EEF1D,-0.30631077448031
BDNF,ARSD,-0.306030468007154
BDNF,DEGS1,0.304727354133755
BDNF,PIK3R3,-0.303978378690923
BDNF,TTLL1,-0.303590583407848
BDNF,RSAD1,-0.303
BDNF,ATP1B1,0.3025
BDNF,IL13RA1,0.301841635402338
BDNF,EZH2,-0.30175
BDNF,MCF2L,-0.301169534720565
BDNF,IDI1,0.300001474165819
BDNF,RPS14,-0.29787368309269
BDNF,RGL2,0.297365303623167
BDNF,IPO8,0.29716506516584
BDNF,PLCXD1,-0.296626963120218
BDNF,UBR7,0.295833434334753
BDNF,PRKAA1,0.295511600020313
BDNF,STMN1,-0.294994343836004
BDNF,BRIX1,0.294400677509559
BDNF,FADD,-0.293761381334219
BDNF,TPX2,-0.29324722
BDNF,HECTD4,-0.292573658207597
BDNF,ZYX,0.291
BDNF,ARHGEF2,-0.29061590268643
BDNF,ERO1A,0.290238328901598
BDNF,SOAT1,0.290066276446401
BDNF,HEXB,0.289304323794985
BDNF,PIK3C2B,-0.289043413256203
BDNF,CAPN7,-0.288555608212236
BDNF,MFGE8,0.287697210620655
BDNF,IFFO1,-0.287363735195535
BDNF,RAD23B,0.287350435611009
BDNF,BANP,-0.286866905
BDNF,MICAL3,-0.286607559154371
BDNF,SRF,0.286464779395385
BDNF,TBC1D4,-0.286125967050519
BDNF,MAF,-0.285402218862248
BDNF,TCF7,0.285180572
BDNF,NT5DC3,0.284395529306977
BDNF,MCOLN1,-0.284375793334432
BDNF,KIF20B,0.284320935123054
BDNF,SMC5,0.283460241128063
BDNF,ZNF606,-0.283448005963418
BDNF,ZWINT,-0.28317356
BDNF,BTAF1,0.28288411736817
BDNF,FAM110B,-0.2813002412287
BDNF,PABPC1,-0.280648996687646
BDNF,RPS29,-0.27914348334785
BDNF,SMARCAL1,-0.278050748500213
BDNF,RRS1,0.27734565
BDNF,ACAD10,-0.275941889613182
BDNF,ZNF362,-0.275797569596967
BDNF,RABEP2,-0.27544857620749
BDNF,STX7,-0.275001300611224
BDNF,VASH2,-0.274891533838273
BDNF,EIF4B,-0.273824216
BDNF,ARPC2,0.273452274559373
BDNF,SLC29A1,-0.271365080752679
BDNF,CDC37L1,0.26995992
BDNF,PSMD12,0.269264401984812
BDNF,RCAN3,-0.268731136003318
BDNF,PRKCI,0.268698837586237
BDNF,HIC1,0.268593931175695
BDNF,TRIM44,0.268449917442166
BDNF,PDE4D,-0.267379876109758
BDNF,CDK5R1,-0.267001382161833
BDNF,NPAS2,0.266110217726595
BDNF,PDPR,-0.26598168988413
BDNF,RPL15,-0.26592861209081
BDNF,ABAT,-0.265882916140547
BDNF,PCBP4,-0.265845231005486
BDNF,RAPGEF6,-0.264378348312717
BDNF,ERP44,0.264120426905884
BDNF,ATG16L1,0.264048574
BDNF,KTN1,0.263497794573671
BDNF,RNF6,0.261585189196724
BDNF,RPL10A,-0.261546209802345
BDNF,DCAF8,-0.261394580166262
BDNF,SMAD9,-0.26
BDNF,TRIP11,-0.259484534225943
BDNF,PIM1,0.259154656430664
BDNF,RUSC1,-0.258533475
BDNF,DFFB,-0.258096483018126
BDNF,YKT6,0.257504601650513
BDNF,HABP4,0.257314214007385
BDNF,UCHL3,0.256645483743875
BDNF,RAD1,0.2562615875
BDNF,PJA1,0.256115915
BDNF,KAT6B,-0.254344316619752
BDNF,PSAP,-0.254226672370333
BDNF,RPS4X,-0.253834848512344
BDNF,ZMYND8,-0.253356491931438
BDNF,ZSCAN9,-0.253088633251618
BDNF,GSN,0.252389469556023
BDNF,GORASP1,0.251956878878586
BDNF,CABYR,-0.25183619922893
BDNF,SERPINE2,0.251302801532442
BDNF,RRAGB,-0.250989425057671
BDNF,NIPSNAP1,-0.250354654486535
BDNF,LIMA1,0.250197516019461
BDNF,NPTX1,0.250019340798763
BDNF,LZTS1,0.25
BDNF,GLRX2,0.24963725752733
BDNF,RPL19,-0.249544440875321
BDNF,PPP2R2A,0.24893298767118
BDNF,CCT2,0.248901641337274
BDNF,SLC19A2,0.248654442757955
BDNF,SDC3,-0.248517355653402
BDNF,LIG4,0.248073140154082
BDNF,KDM7A,0.247927513443586
BDNF,LSM12,0.247325566412855
BDNF,GAR1,0.24559974
BDNF,ACVR1B,-0.245524709397628
BDNF,PXN,0.24432087
BDNF,YRDC,0.243977950262669
BDNF,AMD1,0.2434802115
BDNF,RAPGEF2,-0.242980129003427
BDNF,ETF1,0.242814467477438
BDNF,PRPS2,0.242734844223263
BDNF,ZNF444,-0.242701403736788
BDNF,SEMA6C,-0.2421522225
BDNF,ABCD3,0.241660755041227
BDNF,MRPL19,0.241318924678085
BDNF,TMEM214,0.24121919986377
BDNF,LIN7B,-0.241
BDNF,SMARCA1,0.240890358717047
BDNF,CLTB,0.240711464204912
BDNF,GPR137B,0.239950792720753
BDNF,CACFD1,-0.239897487053911
BDNF,EMC7,0.239869722721562
BDNF,C11orf1,-0.239719511732831
BDNF,PLPP3,0.239
BDNF,HMGCS1,0.238888011620737
BDNF,POLRMT,-0.238780487425201
BDNF,CLDND1,0.238412438153687
BDNF,COPB1,0.23811163373075
BDNF,POLH,-0.238111633730749
BDNF,STK26,0.237810555554154
BDNF,HERC2,-0.23778504596601
BDNF,ARMCX2,0.237694214634797
BDNF,CLTCL1,-0.236922283260497
BDNF,ARL2BP,-0.235917121493536
BDNF,ULK1,-0.235511781
BDNF,CCT5,0.235385414
BDNF,FAM89B,-0.235030192929607
BDNF,CTIF,-0.234860914527562
BDNF,CDK5,-0.234765931404887
BDNF,MRTO4,0.234715237029615
BDNF,RASSF2,-0.233266254988423
BDNF,DNMT1,0.23250484
BDNF,FAM169A,0.232373853131999
BDNF,CARD8,-0.232036186085111
BDNF,FSTL3,-0.23175
BDNF,AP3M2,-0.231674193039795
BDNF,ACTB,0.231503638004472
BDNF,NAP1L3,0.2315
BDNF,ELOVL6,0.231419262454633
BDNF,KCMF1,0.231294297966296
BDNF,CTSB,0.23114204
BDNF,GIPC1,-0.231
BDNF,SH3BGRL,-0.230870917700252
BDNF,CLPX,0.230101371027577
BDNF,CAMSAP1,0.229849376625888
BDNF,ZFP36,0.2295
BDNF,RPS6,-0.229078109234976
BDNF,TRIM33,0.22907543
BDNF,HNRNPD,0.228151667440585
BDNF,RHEB,0.227841376
BDNF,COPE,-0.227222972247575
BDNF,DCTN2,-0.226934361733744
BDNF,LRRC20,-0.226903826488572
BDNF,NCOA3,-0.226557527326381
BDNF,LPXN,-0.226124198174526
BDNF,MOSPD3,-0.225662558797037
BDNF,FANCL,-0.225158272977974
BDNF,GCNT1,-0.224969386
BDNF,UBTF,-0.224876048855661
BDNF,ENC1,-0.22480283107794
BDNF,YES1,0.224581680447762
BDNF,ACOT13,-0.2245
BDNF,DSN1,-0.2245
BDNF,MAFK,0.224486825344575
BDNF,DDX18,0.224019383497982
BDNF,RNF10,0.224
BDNF,KCTD12,-0.223799242550693
BDNF,PLAA,0.223771275537642
BDNF,ZNF33B,-0.223683250721868
BDNF,SH2B3,0.223459314322668
BDNF,PGAP1,0.223444638610784
BDNF,RIOK3,0.22287083
BDNF,ING1,0.222826249347802
BDNF,SLC35G2,0.222683920282422
BDNF,YOD1,0.222263337866965
BDNF,NUBP2,-0.222229
BDNF,SEH1L,0.2220787985
BDNF,STK11,-0.222
BDNF,ECD,0.221923105396899
BDNF,TMEM41B,0.221900575113634
BDNF,GAMT,-0.221520276617775
BDNF,CCDC85B,-0.2215
BDNF,SLC29A3,-0.2214365
BDNF,GAS2L1,0.221401218933398
BDNF,ZNF212,-0.22123017601387
BDNF,NDUFAF7,0.220884508953664
BDNF,UTP3,0.220823292
BDNF,GLUL,0.220669074995214
BDNF,FERMT2,0.220497325603376
BDNF,KIAA0586,-0.220354244766396
BDNF,TUBB,-0.220309255
BDNF,LPCAT1,-0.219617516479934
BDNF,PMM2,0.219261218653995
BDNF,HINFP,-0.218936862700228
BDNF,KANSL1L,-0.218851273636496
BDNF,VPS72,-0.218586317974934
BDNF,IFT57,0.2185
BDNF,BRD3,-0.217982753998438
BDNF,PCK2,-0.217633457432269
BDNF,AGPAT2,0.217030140929454
BDNF,PLXNA1,-0.217004153218566
BDNF,DECR2,-0.216856362966598
BDNF,TRAM2,0.216743542531911
BDNF,CD2BP2,0.216502266298154
BDNF,KSR1,-0.216265479287437
BDNF,SS18,0.216092092836752
BDNF,MRPL20,0.215692137762403
BDNF,SGF29,-0.215676577159397
BDNF,LNPEP,-0.215641379345368
BDNF,TTC31,-0.215596859827595
BDNF,COQ10B,0.215161474348077
BDNF,SFPQ,0.214493816310389
BDNF,RPAP2,-0.214244468335699
BDNF,NUDT15,0.214157298850318
BDNF,MOAP1,0.214024473298919
BDNF,PCSK5,-0.213840908064405
BDNF,TPMT,0.213552182962004
BDNF,PNN,0.213
BDNF,ABCC10,-0.212729934
BDNF,PBX3,-0.212648017968786
BDNF,XPO6,0.212626372272708
BDNF,PIAS2,0.2126151885056
BDNF,AK1,-0.212
BDNF,RNFT1,0.211734283360243
BDNF,EYA3,-0.211450746153821
BDNF,PRMT3,0.211281844537975
BDNF,AKAP13,-0.211108704165445
