source,target,mor
HALLMARK_IL2_STAT5_SIGNALING,MAFF,1
HALLMARK_COAGULATION,MAFF,1
HALLMARK_HYPOXIA,MAFF,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,MAFF,1
HALLMARK_COMPLEMENT,MAFF,1
HALLMARK_HYPOXIA,IER3,1
HALLMARK_P53_PATHWAY,IER3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IER3,1
HALLMARK_GLYCOLYSIS,IER3,1
HALLMARK_APOPTOSIS,IER3,1
HALLMARK_IL2_STAT5_SIGNALING,PHLDA1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PHLDA1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PTX3,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PTX3,1
HALLMARK_IL2_STAT5_SIGNALING,DENND5A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,DENND5A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ABCA1,1
HALLMARK_PROTEIN_SECRETION,ABCA1,1
HALLMARK_ADIPOGENESIS,ABCA1,1
HALLMARK_BILE_ACID_METABOLISM,ABCA1,1
HALLMARK_INFLAMMATORY_RESPONSE,ABCA1,1
HALLMARK_INFLAMMATORY_RESPONSE,GPR183,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,GPR183,1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,TUBB2A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TUBB2A,1
HALLMARK_IL2_STAT5_SIGNALING,BMP2,1
HALLMARK_P53_PATHWAY,BMP2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BMP2,1
HALLMARK_TGF_BETA_SIGNALING,BMP2,1
HALLMARK_KRAS_SIGNALING_UP,BMP2,1
HALLMARK_UV_RESPONSE_UP,BMP2,1
HALLMARK_APOPTOSIS,BMP2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CFLAR,1
HALLMARK_APOPTOSIS,CFLAR,1
HALLMARK_ALLOGRAFT_REJECTION,RIPK2,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,RIPK2,1
HALLMARK_INTERFERON_ALPHA_RESPONSE,RIPK2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,RIPK2,1
HALLMARK_INFLAMMATORY_RESPONSE,RIPK2,1
HALLMARK_KRAS_SIGNALING_UP,YRDC,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,YRDC,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,IRF1,1
HALLMARK_INTERFERON_ALPHA_RESPONSE,IRF1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IRF1,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,IRF1,1
HALLMARK_INFLAMMATORY_RESPONSE,IRF1,1
HALLMARK_COMPLEMENT,IRF1,1
HALLMARK_UV_RESPONSE_UP,IRF1,1
HALLMARK_APOPTOSIS,IRF1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,FUT4,1
HALLMARK_ALLOGRAFT_REJECTION,CCL2,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL2,1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CCL2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CCL2,1
HALLMARK_INFLAMMATORY_RESPONSE,CCL2,1
HALLMARK_IL2_STAT5_SIGNALING,MXD1,1
HALLMARK_INFLAMMATORY_RESPONSE,MXD1,1
HALLMARK_P53_PATHWAY,MXD1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,MXD1,1
HALLMARK_XENOBIOTIC_METABOLISM,ID2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ID2,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,ID2,1
HALLMARK_TGF_BETA_SIGNALING,ID2,1
HALLMARK_ESTROGEN_RESPONSE_LATE,ID2,1
HALLMARK_KRAS_SIGNALING_UP,ID2,1
HALLMARK_KRAS_SIGNALING_DN,NR4A2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NR4A2,1
HALLMARK_IL2_STAT5_SIGNALING,CD83,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CD83,1
HALLMARK_ALLOGRAFT_REJECTION,IFNGR2,1
HALLMARK_INFLAMMATORY_RESPONSE,IFNGR2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IFNGR2,1
HALLMARK_TGF_BETA_SIGNALING,IFNGR2,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,IFNGR2,1
HALLMARK_IL2_STAT5_SIGNALING,MAP3K8,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,MAP3K8,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,MAP3K8,1
HALLMARK_MYC_TARGETS_V2,DUSP2,1
HALLMARK_ESTROGEN_RESPONSE_LATE,DUSP2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,DUSP2,1
HALLMARK_ALLOGRAFT_REJECTION,INHBA,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,INHBA,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,INHBA,1
HALLMARK_INFLAMMATORY_RESPONSE,INHBA,1
HALLMARK_KRAS_SIGNALING_UP,INHBA,1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,JAG1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,JAG1,1
HALLMARK_NOTCH_SIGNALING,JAG1,1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,JAG1,1
HALLMARK_ANGIOGENESIS,JAG1,1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,CEBPB,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CEBPB,1
HALLMARK_COMPLEMENT,CEBPB,1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,VEGFA,1
HALLMARK_HEDGEHOG_SIGNALING,VEGFA,1
HALLMARK_HYPOXIA,VEGFA,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,VEGFA,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,VEGFA,1
HALLMARK_ANGIOGENESIS,VEGFA,1
HALLMARK_GLYCOLYSIS,VEGFA,1
HALLMARK_MYOGENESIS,SPHK1,1
HALLMARK_INFLAMMATORY_RESPONSE,SPHK1,1
HALLMARK_P53_PATHWAY,SPHK1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SPHK1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CXCL3,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CXCL3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,DUSP4,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CCNL1,1
HALLMARK_ALLOGRAFT_REJECTION,ICAM1,1
HALLMARK_APICAL_JUNCTION,ICAM1,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,ICAM1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ICAM1,1
HALLMARK_INFLAMMATORY_RESPONSE,ICAM1,1
HALLMARK_UV_RESPONSE_UP,ICAM1,1
HALLMARK_ALLOGRAFT_REJECTION,BCL3,1
HALLMARK_G2M_CHECKPOINT,BCL3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BCL3,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,TNFAIP3,1
HALLMARK_HYPOXIA,TNFAIP3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNFAIP3,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TNFAIP3,1
HALLMARK_KRAS_SIGNALING_UP,TNFAIP3,1
HALLMARK_COMPLEMENT,TNFAIP3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,KLF2,1
HALLMARK_ANDROGEN_RESPONSE,PMEPA1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PMEPA1,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PMEPA1,1
HALLMARK_TGF_BETA_SIGNALING,PMEPA1,1
HALLMARK_COAGULATION,PLAU,1
HALLMARK_KRAS_SIGNALING_UP,PLAU,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PLAU,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,NFKB1,1
HALLMARK_UV_RESPONSE_DN,NFKB1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NFKB1,1
HALLMARK_INFLAMMATORY_RESPONSE,NFKB1,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL10,1
HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL10,1
HALLMARK_IL2_STAT5_SIGNALING,CXCL10,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CXCL10,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CXCL10,1
HALLMARK_INFLAMMATORY_RESPONSE,CXCL10,1
HALLMARK_KRAS_SIGNALING_UP,CXCL10,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NFKB2,1
HALLMARK_ANGIOGENESIS,CXCL6,1
HALLMARK_INFLAMMATORY_RESPONSE,CXCL6,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CXCL6,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CXCL6,1
HALLMARK_ALLOGRAFT_REJECTION,TNF,1
HALLMARK_APOPTOSIS,TNF,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNF,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,TNF,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,NFKBIA,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NFKBIA,1
HALLMARK_INFLAMMATORY_RESPONSE,NFKBIA,1
HALLMARK_UV_RESPONSE_UP,NFKBIA,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,LITAF,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,EGR2,1
HALLMARK_UV_RESPONSE_DN,PLPP3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PLPP3,1
HALLMARK_ALLOGRAFT_REJECTION,IL12B,1
HALLMARK_KRAS_SIGNALING_DN,IL12B,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IL12B,1
HALLMARK_INFLAMMATORY_RESPONSE,IL12B,1
HALLMARK_INFLAMMATORY_RESPONSE,TNFSF9,1
HALLMARK_P53_PATHWAY,TNFSF9,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNFSF9,1
HALLMARK_ALLOGRAFT_REJECTION,CCL4,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CCL4,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SPSB1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNIP1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNC,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,TNC,1
HALLMARK_MYC_TARGETS_V1,MYC,1
HALLMARK_WNT_BETA_CATENIN_SIGNALING,MYC,1
HALLMARK_IL2_STAT5_SIGNALING,MYC,1
HALLMARK_G2M_CHECKPOINT,MYC,1
HALLMARK_UV_RESPONSE_DN,MYC,1
HALLMARK_E2F_TARGETS,MYC,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,MYC,1
HALLMARK_MYC_TARGETS_V2,MYC,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,MYC,1
HALLMARK_INFLAMMATORY_RESPONSE,MYC,1
HALLMARK_HYPOXIA,SDC4,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SDC4,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SDC4,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NFE2L2,1
HALLMARK_MTORC1_SIGNALING,MAP2K3,1
HALLMARK_HEME_METABOLISM,MAP2K3,1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,MAP2K3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,MAP2K3,1
HALLMARK_FATTY_ACID_METABOLISM,G0S2,1
HALLMARK_KRAS_SIGNALING_UP,G0S2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,G0S2,1
HALLMARK_MTORC1_SIGNALING,SLC2A3,1
HALLMARK_IL2_STAT5_SIGNALING,SLC2A3,1
HALLMARK_HYPOXIA,SLC2A3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SLC2A3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NR4A3,1
HALLMARK_ALLOGRAFT_REJECTION,CSF1,1
HALLMARK_INTERFERON_ALPHA_RESPONSE,CSF1,1
HALLMARK_IL2_STAT5_SIGNALING,CSF1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CSF1,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CSF1,1
HALLMARK_INFLAMMATORY_RESPONSE,CSF1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CXCL1,1
HALLMARK_COMPLEMENT,CXCL1,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CXCL1,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CXCL1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HES1,1
HALLMARK_NOTCH_SIGNALING,HES1,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,HES1,1
HALLMARK_IL2_STAT5_SIGNALING,TNFRSF9,1
HALLMARK_INFLAMMATORY_RESPONSE,TNFRSF9,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNFRSF9,1
HALLMARK_P53_PATHWAY,KLF4,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,KLF4,1
HALLMARK_ESTROGEN_RESPONSE_LATE,KLF4,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,KLF4,1
HALLMARK_KRAS_SIGNALING_UP,KLF4,1
HALLMARK_ANDROGEN_RESPONSE,PDLIM5,1
HALLMARK_XENOBIOTIC_METABOLISM,PDLIM5,1
HALLMARK_UV_RESPONSE_DN,PDLIM5,1
HALLMARK_MITOTIC_SPINDLE,PDLIM5,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PDLIM5,1
HALLMARK_IL2_STAT5_SIGNALING,KLF6,1
HALLMARK_HYPOXIA,KLF6,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,KLF6,1
HALLMARK_INFLAMMATORY_RESPONSE,KLF6,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BCL2A1,1
HALLMARK_ALLOGRAFT_REJECTION,IL18,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IL18,1
HALLMARK_INFLAMMATORY_RESPONSE,IL18,1
HALLMARK_APOPTOSIS,IL18,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PHLDA2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,GEM,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GEM,1
HALLMARK_XENOBIOTIC_METABOLISM,SERPINE1,1
HALLMARK_COAGULATION,SERPINE1,1
HALLMARK_HYPOXIA,SERPINE1,1
HALLMARK_UV_RESPONSE_DN,SERPINE1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SERPINE1,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SERPINE1,1
HALLMARK_TGF_BETA_SIGNALING,SERPINE1,1
HALLMARK_INFLAMMATORY_RESPONSE,SERPINE1,1
HALLMARK_COMPLEMENT,SERPINE1,1
HALLMARK_HYPOXIA,PLAUR,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PLAUR,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,PLAUR,1
HALLMARK_APICAL_SURFACE,PLAUR,1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,PLAUR,1
HALLMARK_INFLAMMATORY_RESPONSE,PLAUR,1
HALLMARK_KRAS_SIGNALING_UP,PLAUR,1
HALLMARK_COMPLEMENT,PLAUR,1
HALLMARK_ANDROGEN_RESPONSE,TNFAIP8,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TNFAIP8,1
HALLMARK_G2M_CHECKPOINT,MARCKS,1
HALLMARK_MITOTIC_SPINDLE,MARCKS,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,MARCKS,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CXCL2,1
HALLMARK_UV_RESPONSE_UP,CXCL2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,B4GALT5,1
HALLMARK_MTORC1_SIGNALING,PPP1R15A,1
HALLMARK_HYPOXIA,PPP1R15A,1
HALLMARK_P53_PATHWAY,PPP1R15A,1
HALLMARK_KRAS_SIGNALING_UP,PPP1R15A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PPP1R15A,1
HALLMARK_TGF_BETA_SIGNALING,PPP1R15A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TRIP10,1
HALLMARK_XENOBIOTIC_METABOLISM,NINJ1,1
HALLMARK_P53_PATHWAY,NINJ1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,NINJ1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,EGR3,1
HALLMARK_ESTROGEN_RESPONSE_LATE,EGR3,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,EGR3,1
HALLMARK_APOPTOSIS,EGR3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BIRC2,1
HALLMARK_COAGULATION,OLR1,1
HALLMARK_ANGIOGENESIS,OLR1,1
HALLMARK_INFLAMMATORY_RESPONSE,OLR1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,OLR1,1
HALLMARK_COMPLEMENT,OLR1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PER1,1
HALLMARK_ADIPOGENESIS,PFKFB3,1
HALLMARK_HYPOXIA,PFKFB3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PFKFB3,1
HALLMARK_MTORC1_SIGNALING,CDKN1A,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CDKN1A,1
HALLMARK_MYOGENESIS,CDKN1A,1
HALLMARK_P53_PATHWAY,CDKN1A,1
HALLMARK_APOPTOSIS,CDKN1A,1
HALLMARK_HYPOXIA,CDKN1A,1
HALLMARK_E2F_TARGETS,CDKN1A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CDKN1A,1
HALLMARK_PI3K_AKT_MTOR_SIGNALING,CDKN1A,1
HALLMARK_INFLAMMATORY_RESPONSE,CDKN1A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SIK1,1
HALLMARK_ANDROGEN_RESPONSE,SAT1,1
HALLMARK_P53_PATHWAY,SAT1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SAT1,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,SAT1,1
HALLMARK_APOPTOSIS,SAT1,1
HALLMARK_COAGULATION,PLEK,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PLEK,1
HALLMARK_COMPLEMENT,PLEK,1
HALLMARK_COAGULATION,SERPINB2,1
HALLMARK_KRAS_SIGNALING_DN,SERPINB2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SERPINB2,1
HALLMARK_COMPLEMENT,SERPINB2,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,KLF10,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,KLF10,1
HALLMARK_TGF_BETA_SIGNALING,KLF10,1
HALLMARK_P53_PATHWAY,PLK2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PLK2,1
HALLMARK_XENOBIOTIC_METABOLISM,GCH1,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,GCH1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,GCH1,1
HALLMARK_INFLAMMATORY_RESPONSE,GCH1,1
HALLMARK_UV_RESPONSE_UP,GCH1,1
HALLMARK_APOPTOSIS,GCH1,1
HALLMARK_COAGULATION,F3,1
HALLMARK_HYPOXIA,F3,1
HALLMARK_INFLAMMATORY_RESPONSE,F3,1
HALLMARK_UV_RESPONSE_DN,F3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,F3,1
HALLMARK_COMPLEMENT,F3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,KDM6B,1
HALLMARK_P53_PATHWAY,IL1A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IL1A,1
HALLMARK_INFLAMMATORY_RESPONSE,IL1A,1
HALLMARK_APOPTOSIS,IL1A,1
HALLMARK_APICAL_JUNCTION,TRAF1,1
HALLMARK_IL2_STAT5_SIGNALING,TRAF1,1
HALLMARK_KRAS_SIGNALING_UP,TRAF1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TRAF1,1
HALLMARK_HYPOXIA,CCN1,1
HALLMARK_UV_RESPONSE_DN,CCN1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CCN1,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CCN1,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CD69,1
HALLMARK_INFLAMMATORY_RESPONSE,CD69,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CD69,1
HALLMARK_APOPTOSIS,CD69,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,IER2,1
HALLMARK_ESTROGEN_RESPONSE_LATE,BTG3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BTG3,1
HALLMARK_UV_RESPONSE_UP,BTG3,1
HALLMARK_APOPTOSIS,BTG3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,DNAJB4,1
HALLMARK_HYPOXIA,FOS,1
HALLMARK_P53_PATHWAY,FOS,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,FOS,1
HALLMARK_ESTROGEN_RESPONSE_LATE,FOS,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,FOS,1
HALLMARK_UV_RESPONSE_UP,FOS,1
HALLMARK_INFLAMMATORY_RESPONSE,CCL20,1
HALLMARK_KRAS_SIGNALING_UP,CCL20,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CCL20,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BIRC3,1
HALLMARK_KRAS_SIGNALING_UP,BIRC3,1
HALLMARK_APOPTOSIS,BIRC3,1
HALLMARK_XENOBIOTIC_METABOLISM,ETS2,1
HALLMARK_HEDGEHOG_SIGNALING,ETS2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ETS2,1
HALLMARK_INFLAMMATORY_RESPONSE,PTPRE,1
HALLMARK_P53_PATHWAY,PTPRE,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,PTPRE,1
HALLMARK_KRAS_SIGNALING_DN,SNN,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SNN,1
HALLMARK_HYPOXIA,ACKR3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ACKR3,1
HALLMARK_P53_PATHWAY,GADD45A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,GADD45A,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,GADD45A,1
HALLMARK_ADIPOGENESIS,GADD45A,1
HALLMARK_APOPTOSIS,GADD45A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,KLF9,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,SOD2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SOD2,1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,SOD2,1
HALLMARK_PEROXISOME,SOD2,1
HALLMARK_UV_RESPONSE_UP,SOD2,1
HALLMARK_APOPTOSIS,SOD2,1
HALLMARK_ALLOGRAFT_REJECTION,CCL5,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CCL5,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CCL5,1
HALLMARK_INFLAMMATORY_RESPONSE,CCL5,1
HALLMARK_COMPLEMENT,CCL5,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,TGIF1,1
HALLMARK_TGF_BETA_SIGNALING,TGIF1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,FOSL1,1
HALLMARK_ALLOGRAFT_REJECTION,LIF,1
HALLMARK_IL2_STAT5_SIGNALING,LIF,1
HALLMARK_P53_PATHWAY,LIF,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,LIF,1
HALLMARK_INFLAMMATORY_RESPONSE,LIF,1
HALLMARK_KRAS_SIGNALING_UP,LIF,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,SLC16A6,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,JUNB,1
HALLMARK_TGF_BETA_SIGNALING,JUNB,1
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,JUNB,1
HALLMARK_UV_RESPONSE_UP,JUNB,1
HALLMARK_ADIPOGENESIS,STAT5A,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,STAT5A,1
HALLMARK_MTORC1_SIGNALING,BHLHE40,1
HALLMARK_IL2_STAT5_SIGNALING,BHLHE40,1
HALLMARK_MYOGENESIS,BHLHE40,1
HALLMARK_HYPOXIA,BHLHE40,1
HALLMARK_UV_RESPONSE_DN,BHLHE40,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,BHLHE40,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,BHLHE40,1
HALLMARK_IL2_STAT5_SIGNALING,CD44,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CD44,1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,CD44,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CD44,1
HALLMARK_ESTROGEN_RESPONSE_LATE,CD44,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,CD44,1
HALLMARK_GLYCOLYSIS,CD44,1
HALLMARK_APOPTOSIS,CD44,1
HALLMARK_INTERFERON_GAMMA_RESPONSE,CXCL11,1
HALLMARK_INTERFERON_ALPHA_RESPONSE,CXCL11,1
HALLMARK_INFLAMMATORY_RESPONSE,CXCL11,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CXCL11,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CXCL11,1
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,ATF3,1
HALLMARK_HYPOXIA,ATF3,1
HALLMARK_P53_PATHWAY,ATF3,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,ATF3,1
HALLMARK_CHOLESTEROL_HOMEOSTASIS,ATF3,1
HALLMARK_UV_RESPONSE_UP,ATF3,1
HALLMARK_APOPTOSIS,ATF3,1
HALLMARK_MYOGENESIS,HBEGF,1
HALLMARK_P53_PATHWAY,HBEGF,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HBEGF,1
HALLMARK_INFLAMMATORY_RESPONSE,HBEGF,1
HALLMARK_KRAS_SIGNALING_UP,HBEGF,1
HALLMARK_ANDROGEN_RESPONSE,B4GALT1,1
HALLMARK_APICAL_JUNCTION,B4GALT1,1
HALLMARK_APICAL_SURFACE,B4GALT1,1
HALLMARK_ESTROGEN_RESPONSE_EARLY,B4GALT1,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,B4GALT1,1
HALLMARK_GLYCOLYSIS,B4GALT1,1
HALLMARK_IL2_STAT5_SIGNALING,CSF2,1
HALLMARK_KRAS_SIGNALING_UP,CSF2,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,CSF2,1
HALLMARK_IL6_JAK_STAT3_SIGNALING,CSF2,1
HALLMARK_P53_PATHWAY,RNF19B,1
HALLMARK_TNFA_SIGNALING_VIA_NFKB,RNF19B,1
