source,target,mor
Androgen,PFKFB2,1.89195656962
Androgen,TIPARP,8.33235975736
Androgen,EFCAB11,-1.68724970775
Androgen,CNGB3,1.07824343485
Androgen,ZBTB43,-3.14677333308
Androgen,SLC16A6,6.47193846835
Androgen,ATMIN,2.74457562546
Androgen,SPRYD7,2.27908159478
Androgen,NEDD4L,3.64754064957
Androgen,INSL5,-1.38488146249
Androgen,DBI,5.25429582369
Androgen,MAP9,3.21986327804
Androgen,DNAJB9,4.90128301361
Androgen,LIN7B,2.01617513997
Androgen,MID1,-3.30355895531
Androgen,PRKCH,3.08552297923
Androgen,LONRF1,2.31269620134
Androgen,NT5DC3,3.00507292311
Androgen,INTS8,-2.77270714922
Androgen,DIO1,-3.05812302105
Androgen,WNT7B,2.72154168855
Androgen,FAM110B,2.69257628281
Androgen,TUT7,2.48455310046
Androgen,HPGD,7.53897406539
Androgen,AMIGO2,-8.63080529272
Androgen,CPEB3,2.40572209123
Androgen,TAPT1,-1.42027667075
Androgen,CARTPT,1.18448677234
Androgen,TGM3,-1.80271650331
Androgen,ZBBX,-1.67411043802
Androgen,EFHC2,-1.70612091232
Androgen,TEX2,3.29953815655
Androgen,MTOR,1.5902665705
Androgen,ACSM1,1.1669406865
Androgen,ABCG2,-4.0165473862
Androgen,DCAF6,2.66396654933
Androgen,APOF,-1.30792748615
Androgen,SPTLC3,-2.80921636126
Androgen,BBX,2.96983477776
Androgen,LCP1,3.69256277711
Androgen,SLC19A2,5.2802632482
Androgen,DEGS1,5.09409858841
Androgen,LTN1,-2.45145984002
Androgen,STK17B,3.69386229774
Androgen,SEC24B,2.81452395167
Androgen,ACACA,2.29560033323
Androgen,SSR1,2.21951608034
Androgen,PARVA,2.05191252043
Androgen,GNAI1,3.33506333071
Androgen,PNMA1,3.46477927765
Androgen,GCFC2,3.10998663403
Androgen,GUCY1A1,2.68468055138
Androgen,SLC12A6,-2.69364780416
Androgen,CNGA1,-1.62093538099
Androgen,BMERB1,-2.08985897544
Androgen,ARHGAP6,1.78568950794
Androgen,APPBP2,2.98388803447
Androgen,MYLK,-3.09341914654
Androgen,FZD3,-2.98379494341
Androgen,MICU1,-2.34111100285
Androgen,TNFRSF10B,2.9047619247
Androgen,BCAP29,2.12459040854
Androgen,SERP1,2.07945113128
Androgen,SERPINI1,-3.49727417709
Androgen,EHF,3.17740626045
Androgen,ZNF350,1.93306551564
Androgen,LUZP2,-1.72833458159
Androgen,HOXB13,-2.19614292827
Androgen,CNKSR2,1.81552916332
Androgen,CHPT1,2.70747417305
Androgen,CYTH1,2.05235658595
Androgen,ADGRV1,-1.04444493964
Androgen,BCHE,-3.7747380705
Androgen,PTBP2,-2.01737422916
Androgen,MTMR2,2.13646736344
Androgen,HSD17B11,3.38981276512
Androgen,SPOCK1,4.06659802779
Androgen,PRR15L,3.8148997976
Androgen,GMPPA,1.81423577606
Androgen,ANKH,2.8727763393
Androgen,WDR44,1.65933530683
Androgen,RALB,-2.7136056361
Androgen,DGKH,-1.98986609522
Androgen,MAP7D1,2.53725242721
Androgen,ERP44,1.28062539593
Androgen,RNF43,-2.71153223536
Androgen,CCDC93,-1.70367008115
Androgen,RBFOX2,-1.41364504815
Androgen,KDELR2,2.30663488162
Androgen,LYVE1,5.51200140972
Androgen,ADAM22,-1.02603873533
Androgen,PKP4,-2.04715052488
Androgen,KLF5,5.16023531883
Androgen,ERN1,2.62980505762
Androgen,LPCAT4,-1.8180060553
Androgen,NDRG1,10.6219803008
Androgen,ATP11B,1.82642076165
Androgen,CREB3L2,2.1923341289
Androgen,HERPUD1,3.35136776356
Androgen,NAT1,4.36766134969
Androgen,SRP19,2.67846488051
Androgen,PLPPR1,-1.46434922314
Androgen,SYNJ1,2.07659998881
Androgen,GHR,4.77678266193
Androgen,HIPK2,2.87229300848
Androgen,TAOK3,2.08293403934
Androgen,NOVA1,-1.27304909761
Androgen,BMPR1A,2.36619063166
Androgen,DDX42,-1.7999277269
Androgen,ABCG1,-2.79240214286
Androgen,PRKCA,2.05003702997
Androgen,ZFHX3,1.59320191762
Androgen,NPC1,2.16840971584
Androgen,PRDX6,2.22400670798
Androgen,GPER1,-2.0719187497
Androgen,IL1R1,3.39643427486
Androgen,PDSS2,-0.9780308425
Androgen,EPB41L4B,1.34656840482
Androgen,GORASP2,1.92648208185
Androgen,GASK1B,-5.301028616
Androgen,MYH10,-2.59813156103
Androgen,PLPP2,-2.17133442791
Androgen,SLC20A2,-2.31873600468
Androgen,COBL,-2.28704554045
Androgen,PAK1,-1.93543786313
Androgen,TMEM47,3.5903229101
Androgen,CDC42EP3,4.79784377384
Androgen,ERGIC2,1.84324988036
Androgen,NDUFV1,-1.29549843003
Androgen,RNFT2,-1.86742520312
Androgen,TSPAN5,-2.38404860756
Androgen,SEMA6A,-2.61147346288
Androgen,SC5D,2.37507635146
Androgen,CAMK1D,-1.85267427864
Androgen,SLC44A1,-2.28323607657
Androgen,SAP30,1.91996836724
Androgen,REPS2,2.44558558873
Androgen,RREB1,0.910165100939
Androgen,LRCH1,1.95417863244
Androgen,THRB,2.04653988374
Androgen,STK3,-1.74725434012
Androgen,PTPRR,-3.4979980752
Androgen,SMPD2,2.00896147935
Androgen,UQCC1,-1.39363356804
Androgen,CLGN,3.62954455627
Androgen,PGM3,2.4241280143
Androgen,ACAD8,3.0277185672
Androgen,NKX3-2,1.76403636014
Androgen,SASH1,3.66820299125
Androgen,IFT57,1.94700381559
Androgen,PKNOX2,-1.32581044489
Androgen,ABCA12,-3.34489595237
Androgen,KCTD3,2.75470943233
Androgen,MANBA,-3.14232844368
Androgen,PTRH2,2.58174571209
Androgen,PPFIBP1,1.7948038176
Androgen,SLCO2A1,5.01610967418
Androgen,MYT1,-0.852577333297
Androgen,CYP11A1,1.36259409182
Androgen,COL5A2,-3.26048054969
Androgen,SLC5A1,-1.11726984812
Androgen,SH3D21,1.6012014506
Androgen,SH3BGRL,2.98099523532
Androgen,PATZ1,-1.32234957103
Androgen,CMC2,3.9173087043
Androgen,NFKBIA,5.74180310867
Androgen,GLRX2,3.39230202975
Androgen,RLN1,1.56340172333
Androgen,TMEM39A,1.56477586261
Androgen,MCTP1,-2.83604569655
Androgen,VCL,2.29361215586
Androgen,RNF2,1.26647233426
Androgen,ELOVL2,3.25766334433
Androgen,MACIR,-3.24537763906
Androgen,GARNL3,-0.888274764513
Androgen,ATXN2,1.70148300199
Androgen,UBE2E1,1.67457030253
Androgen,ALDH1A3,4.43114339872
Androgen,UBE2D1,1.90503417699
Androgen,CNTNAP2,1.26361818559
Androgen,RNF34,-1.67868098742
Androgen,HSPA1L,-1.2612516092
Androgen,SPATA2,1.51318119474
Androgen,OSR2,-4.56827905681
Androgen,FADS2,2.06872181242
Androgen,NFIB,2.30094541452
Androgen,HTATSF1,-1.79349420624
Androgen,ABCA1,-2.17659776811
Androgen,LAT2,1.31397922648
Androgen,GOLGA5,2.0963539887
Androgen,CRISP3,2.19948128157
Androgen,MTREX,-1.6185574943
Androgen,ADRA2A,2.14815091726
Androgen,FRYL,1.94557704994
Androgen,EDEM3,3.21369067855
Androgen,POU2F3,-1.20463967146
Androgen,ST3GAL1,-3.07196513259
Androgen,RADX,-1.29513404577
Androgen,RAP1B,-2.16653196987
Androgen,SSR3,2.73784886452
Androgen,LAMC1,2.47045097424
Androgen,GBF1,1.53913611544
Androgen,STYK1,2.16289852081
Androgen,DMRT1,-1.21509818562
Androgen,ARHGAP1,1.11078879561
Androgen,SLC25A37,2.27953485629
Androgen,COQ7,-1.35242134205
Androgen,USO1,1.91862489583
Androgen,OSBP,1.17202345622
Androgen,DSC1,1.81917593502
Androgen,PRPF6,-1.63688792209
Androgen,EXTL2,2.63858591092
Androgen,KIF5B,-2.02800457177
Androgen,FKBP11,2.00970146561
Androgen,SPCS3,2.37425422654
Androgen,PIK3R3,-2.79861738753
Androgen,AFG3L2,-1.29493902484
Androgen,PIK3C2A,1.77358859402
Androgen,MECOM,-1.07760781435
Androgen,NANS,1.74826042938
Androgen,GLE1,-1.05504455942
Androgen,DYM,1.39763637975
Androgen,OSGEP,-1.28470297932
Androgen,SART3,-1.37017391415
Androgen,ZNF532,2.26921353171
Androgen,RNF14,1.84071340457
Androgen,WDR41,1.29572675635
Androgen,ANP32E,-2.97005547531
Androgen,ABI3BP,2.82200625333
Androgen,DNAAF11,-1.34379469162
Androgen,KLHL36,1.35341328677
Androgen,CAND1,-1.18626061903
Androgen,MEAF6,1.52925940301
Androgen,SCYL3,-2.23392489312
Androgen,CAB39L,1.82075154211
Androgen,DLG2,1.22239699487
Androgen,HUS1,1.29157024604
Androgen,KLHL29,1.01163069907
Androgen,LGALS8,-1.91440180951
Androgen,ENC1,-4.18510928668
Androgen,SWAP70,-1.83178578403
Androgen,POLR1F,2.04836033177
Androgen,WLS,-2.95958326649
Androgen,DERL1,1.29350036111
Androgen,RNF41,1.67079192985
Androgen,ANGPT2,2.11156114607
Androgen,ZNF652,2.90515742379
Androgen,ATP2B1,-3.85982677056
Androgen,ZNF589,1.26681980464
Androgen,SEC24A,2.50857888978
Androgen,TRIM33,1.58914729298
Androgen,MAOA,3.4302033137
Androgen,NEK1,-1.53574939549
Androgen,NSDHL,2.17067766992
Androgen,HNRNPH1,-1.56529679109
Androgen,REEP1,-2.64175533295
Androgen,MOGAT2,0.871803222852
Androgen,SSR2,1.68625946996
Androgen,ADPGK,1.32114077473
Androgen,PELI2,-1.72686778639
Androgen,COQ6,-1.29203960713
Androgen,CD2AP,1.61934708626
Androgen,CAP2,2.12070642668
Androgen,PDS5B,1.252724399
Androgen,ADGRB2,-1.36787265021
Androgen,EXTL3,-1.12969869198
Androgen,LASP1,-2.18529807928
Androgen,MICAL2,2.40406590059
Androgen,OSBPL8,2.04790607767
Androgen,FLOT2,-1.53015357928
Androgen,TBC1D4,3.08707216089
Androgen,ITGAV,2.94299097459
Androgen,NCBP2,-1.42867473033
Androgen,CSNK1G3,1.46793301305
Androgen,FBXW2,1.16803375055
Androgen,DNAJC10,1.96290478864
Androgen,ATP8A1,-1.671390289
Androgen,RGS10,-1.6670708804
